id,user_id,image_id,label_id,top,left,bottom,right,time_effort,token,creation_date,is_validated,is_correct,est_lat,est_lng
457,A3BHKF9NJKCXPB,27,17,262,1413,424,1501,10,JA0NII8A42P8XT2YW4PF,1/1/2020 20:58:19.295,1,,40.78686304770059,-73.97540519852957
461,A3QKLTHN892K0O,95,3,86,449,491,1865,25,19BTT6JVE66C9SCUIO86,1/1/2020 20:58:19.811,1,,40.79344757753217,-73.97235569562729
462,A2QGNZ4WU914YU,292,6,190,361,497,835,17,XOECMGE92H02BOZ4FFUW,1/1/2020 20:58:19.973,1,,40.78324732662482,-73.97474304191834
465,AWFMRXKNIXWTI,41,6,186,1001,493,2004,25,VQ27ZM121J8G4DIWHSAX,1/1/2020 20:58:21.485,1,,40.787969319930276,-73.97459775439346
460,A3VQCI0JRU7856,158,17,483,2005,135,1692,33,1HN5WR5HG1FEO53O8L7B,1/1/2020 20:58:19.411,1,,40.798045654217454,-73.96900194522688
464,A2QYIIYOACAW9,66,10,180,981,484,1357,5,7OO62LK0HJ3X5JGST9TH,1/1/2020 20:58:21.358,1,,40.791909725941736,-73.97348318707341
469,A218BGZJ249RHB,158,6,192,727,459,1139,2,P3I36AE7X30DTFNOK2PO,1/1/2020 20:58:31.397,1,,40.79821194608623,-73.96888181060932
470,A218BGZJ249RHB,158,20,171,1229,480,1697,13,P3I36AE7X30DTFNOK2PO,1/1/2020 20:58:31.397,1,,40.798135532427466,-73.96893700793295
476,A8NMM0NXN9JIT,84,23,77,535,495,1060,15,F7GYOPVMAYU06WY8D2AP,1/1/2020 20:58:40.244,1,,40.792985676256706,-73.97264048863421
477,A8NMM0NXN9JIT,84,21,431,1636,45,1112,6,F7GYOPVMAYU06WY8D2AP,1/1/2020 20:58:40.244,1,,40.7928996070677,-73.97275696160646
479,A1BAT5O7WVAFPW,48,19,116,304,629,890,14,XEONUS10C8LOQ5CF4MOH,1/1/2020 20:58:51.065,0,,40.790977185198805,-73.9741640595117
478,A1BAT5O7WVAFPW,48,19,116,304,629,890,14,R2PQ5Q9B71PX1GEHXKDH,1/1/2020 20:58:48.447,1,,40.790977185198805,-73.9741640595117
475,A3R0QO6884CV1P,304,23,214,3,497,932,14,Y7D5L57LPW8P0GUYVO8N,1/1/2020 20:58:39.535,1,,40.78184604842612,-73.97576595053987
481,AX1TWZNM2XLYO,28,11,154,215,563,719,17,JYKC81D0WLBCZKXP9KUL,1/1/2020 20:58:55.259,1,,40.78702692903405,-73.97528700404682
471,A102UBN1SZ3L6R,220,19,207,462,456,837,24,K626B77FNP6LZO32RLFL,1/1/2020 20:58:35.657,1,,40.800711200333325,-73.96768404075735
472,A102UBN1SZ3L6R,220,10,240,1471,507,1657,30,K626B77FNP6LZO32RLFL,1/1/2020 20:58:35.657,1,,40.80053657460804,-73.96771195940495
473,A102UBN1SZ3L6R,220,7,237,855,469,935,15,K626B77FNP6LZO32RLFL,1/1/2020 20:58:35.657,1,,40.800664496589256,-73.96769147550677
474,A102UBN1SZ3L6R,220,14,237,947,472,1442,15,K626B77FNP6LZO32RLFL,1/1/2020 20:58:35.657,1,,40.800611636432805,-73.96769994489962
482,A2FZGTBV00F1P8,142,5,304,626,460,771,49,S0Y0INXBIWR65NVNN3ZB,1/1/2020 20:58:59.991,1,,40.797221927543085,-73.9696044293543
484,A37O5SYY9VWSPY,299,14,421,1321,421,1325,11,8JXMPQLHB4Z6WDQEG9FQ,1/1/2020 20:59:07.734,1,,40.78217631688168,-73.97552794166631
485,AXYC1MB6XJ978,142,10,445,422,178,995,26,6Y3ES4Z8T8UYWNDDRJGI,1/1/2020 20:59:10.193,1,,40.79722022070058,-73.969605686869
486,A2ROVZCNSC9710,203,9,127,354,501,832,74,5OJ8QCRHQJLN3N9XBBBF,1/1/2020 20:59:16.5,1,,40.79787822509238,-73.9701572631152
489,AKEPGNEGFNLZ5,147,9,250,297,471,1065,32,I9JLD652BJZGCJZTQ72V,1/1/2020 20:59:23.772,1,,40.7975529532127,-73.96936026401897
487,AGXVWHXJZ6O7K,271,19,147,1518,521,255,23,H5LMXGNQMUMO3H5SOT5X,1/1/2020 20:59:20.655,1,,40.78551049396169,-73.97309222760141
491,A6LG02AB3W8QO,120,23,164,12,529,1976,16,VJ5FGUONWEZJ1OBX1ZX5,1/1/2020 20:59:30.074,1,,40.79467580936513,-73.97106777842868
488,A2R6ZZXURYYVVV,235,19,138,318,555,1580,27,3AU3JP6LSNUZT5R7MKCL,1/1/2020 20:59:23.749,1,,40.806697695105065,-73.96516880819858
492,AQ6SWL9GKRG91,13,22,192,573,486,334,13,62L3NSTQ5KFHEIM5XQZK,1/1/2020 20:59:34.435,1,,40.78529068481254,-73.97656051408052
493,AQ6SWL9GKRG91,13,22,207,1088,526,1504,11,62L3NSTQ5KFHEIM5XQZK,1/1/2020 20:59:34.435,1,,40.78517916931082,-73.97664184807354
494,A1JEP6K9VPF9K7,48,8,217,483,475,949,20,I9PEBBQZ9T8IVHX0QFZZ,1/1/2020 20:59:35.279,1,,40.790958916549044,-73.97417734234246
495,A1JEP6K9VPF9K7,48,7,162,1003,466,1238,20,I9PEBBQZ9T8IVHX0QFZZ,1/1/2020 20:59:35.279,1,,40.79090445834478,-73.97421693799515
496,A1JEP6K9VPF9K7,48,23,163,1255,470,1513,40,I9PEBBQZ9T8IVHX0QFZZ,1/1/2020 20:59:35.279,1,,40.79086794453161,-73.97424348658014
499,A1GWYEIX5S6JU4,296,8,305,853,489,1123,12,RLXP580J3L3OWN7BCG6W,1/1/2020 20:59:46.197,1,,40.78253776854832,-73.97526536746653
500,A1GWYEIX5S6JU4,296,9,277,529,501,808,17,RLXP580J3L3OWN7BCG6W,1/1/2020 20:59:46.197,1,,40.782501939088505,-73.97529140648959
504,A371TFBL370YUF,163,4,189,455,461,678,30,23NXRCDMXUIJ34XX45J2,1/1/2020 20:59:54.143,1,,40.798481955223785,-73.9686827678864
508,A8NMM0NXN9JIT,271,16,129,97,508,572,15,NGI8YUAA680V2U4CYXQS,1/1/2020 20:59:54.55,1,,40.78542148840735,-73.97315738127682
509,A8NMM0NXN9JIT,271,9,150,631,510,1132,6,NGI8YUAA680V2U4CYXQS,1/1/2020 20:59:54.55,1,,40.785509835593594,-73.97309270953876
510,A8NMM0NXN9JIT,271,15,159,1162,517,1531,3,NGI8YUAA680V2U4CYXQS,1/1/2020 20:59:54.55,1,,40.78556989098141,-73.97304447260329
511,A1KL6MRIHQFJND,84,16,120,596,426,1022,25,5KRR3IQWMB6N6H1CUQ2Z,1/1/2020 20:59:57.316,1,,40.79297983462344,-73.97262640592521
512,A1KL6MRIHQFJND,84,6,100,1195,387,1573,7,5KRR3IQWMB6N6H1CUQ2Z,1/1/2020 20:59:57.316,1,,40.79289773887532,-73.97275829916204
501,A49A0FF6ZXYDU,133,4,37,784,515,1127,15,TL6I5HKZW2DVL3OTMAIS,1/1/2020 20:59:47.917,1,,40.79557359211705,-73.97080070702847
513,A16WMISN53AP9Q,150,12,308,1227,433,1546,16,47NJ9T7LYC3UVUE569S8,1/1/2020 20:59:58.113,1,,40.79756432379924,-73.96935187572349
514,A16WMISN53AP9Q,150,9,304,1757,482,2004,4,47NJ9T7LYC3UVUE569S8,1/1/2020 20:59:58.113,1,,40.79742814954369,-73.96945233403228
516,A2QGNZ4WU914YU,196,6,221,543,435,1080,15,UXI1PT4F1ZX0DRD3WUNG,1/1/2020 21:00:04.233,1,,40.798147827764836,-73.96954452439206
517,A2QGNZ4WU914YU,196,11,199,1194,199,1194,20,UXI1PT4F1ZX0DRD3WUNG,1/1/2020 21:00:04.233,1,,40.7981896578169,-73.9695142538001
518,A2QGNZ4WU914YU,196,8,148,365,411,485,11,UXI1PT4F1ZX0DRD3WUNG,1/1/2020 21:00:04.233,1,,40.79809660945214,-73.96959591093682
505,AITNHVHINS6HY,146,4,237,965,279,1188,10,D2091AE1PMGFCOPJWGWY,1/1/2020 20:59:54.284,1,,40.7973910825689,-73.96947967903655
506,AITNHVHINS6HY,146,22,244,1303,279,1465,15,D2091AE1PMGFCOPJWGWY,1/1/2020 20:59:54.284,1,,40.79733945574641,-73.96951776511423
507,AITNHVHINS6HY,146,19,260,848,240,545,13,D2091AE1PMGFCOPJWGWY,1/1/2020 20:59:54.284,1,,40.79745431558776,-73.96943303084957
520,A2DNSH0ZW9I6GK,147,4,255,1477,474,1707,28,U3FERZG2CFJFI16Y3OSN,1/1/2020 21:00:11.416,1,,40.79739072396238,-73.96947994358733
521,A2DNSH0ZW9I6GK,147,22,255,1727,459,2000,28,U3FERZG2CFJFI16Y3OSN,1/1/2020 21:00:11.416,1,,40.79731140436894,-73.96953845853747
522,A2DNSH0ZW9I6GK,147,21,251,1452,462,1052,8,U3FERZG2CFJFI16Y3OSN,1/1/2020 21:00:11.416,1,,40.79745675745435,-73.96943122943868
523,A2DNSH0ZW9I6GK,147,14,251,1035,447,659,19,U3FERZG2CFJFI16Y3OSN,1/1/2020 21:00:11.416,1,,40.797523529686714,-73.96938197030735
519,A2WPSXR944YB1Y,133,4,128,794,514,1114,11,AFQR3ZJG22TYE25UFECF,1/1/2020 21:00:05.308,1,,40.79557380554102,-73.97080055147909
503,A1GE80K9BCR29A,59,8,88,134,558,999,18,7GU7247KK3C93L7CN9GG,1/1/2020 20:59:53.971,1,,40.79150417725981,-73.97377355487966
534,AKEPGNEGFNLZ5,5,10,177,294,510,846,18,HBPEX496T4CT7M3OADX5,1/1/2020 21:00:38.053,1,,40.78387558563111,-73.9775875601685
533,A97C9XYO55BF4,256,6,217,323,517,575,18,Z7BY1ORE0FV1BO5PCGSM,1/1/2020 21:00:31.803,1,,40.787774002298534,-73.97144612069312
536,A37WDOIQH6JM6V,134,4,112,749,532,1106,13,HFOPLEDE9N2N39WCK7HI,1/1/2020 21:00:49.356,0,,40.79559780540167,-73.97078305970726
539,A32KY6ARWL8W3E,175,6,455,917,164,416,14,1DCGNDJO7XPM14ZMFRDX,1/1/2020 21:00:53.452,1,,40.79952516053467,-73.96862142178627
540,A32KY6ARWL8W3E,175,6,177,1007,419,1453,9,1DCGNDJO7XPM14ZMFRDX,1/1/2020 21:00:53.452,1,,40.79958670599455,-73.96858916266413
541,A32KY6ARWL8W3E,175,7,177,1007,419,1453,17,1DCGNDJO7XPM14ZMFRDX,1/1/2020 21:00:53.452,1,,40.79958670599455,-73.96858916266413
542,A32KY6ARWL8W3E,175,7,205,1507,482,1743,11,1DCGNDJO7XPM14ZMFRDX,1/1/2020 21:00:53.452,1,,40.79963454058108,-73.96856411290493
537,A2HITRHQ441VHA,60,6,336,979,167,1529,13,SLICDMBSYS8JSYF9VW2C,1/1/2020 21:00:50.956,1,,40.79149075697005,-73.97378346033163
538,A2R6ZZXURYYVVV,256,6,179,321,539,638,22,TNBDGX1R9ZUV4X3UJYEY,1/1/2020 21:00:51.899,1,,40.78777847349894,-73.97144288335998
548,A1J3NRLGFEIS5H,236,19,530,1690,142,145,13,5ND35FXK0OD9BJEGQ88E,1/1/2020 21:01:06.34,1,,40.80651456089492,-73.96530341673424
546,A19KV11YU93DS7,49,7,83,328,451,831,3,EQ97LNX5AY39W1DAV364,1/1/2020 21:01:02.618,1,,40.79105061699753,-73.97411066847471
547,A19KV11YU93DS7,49,19,97,953,520,1665,14,EQ97LNX5AY39W1DAV364,1/1/2020 21:01:02.618,1,,40.79094951528046,-73.97418417784816
550,AOQIN4AGBL85L,31,3,242,288,497,541,22,A5GCC31H10ZGCRTZUSU4,1/1/2020 21:01:12.887,1,,40.78730562769177,-73.97508624186678
551,AOQIN4AGBL85L,31,19,211,839,496,1291,11,A5GCC31H10ZGCRTZUSU4,1/1/2020 21:01:12.887,1,,40.78721246798755,-73.9751513586029
549,A1GE80K9BCR29A,191,22,124,140,540,792,12,Y1ZSZ0Q4A9Q6B5DD4NLJ,1/1/2020 21:01:12.044,1,,40.79844534766132,-73.96933568489187
555,A2090SRVQLWA3F,49,7,64,322,535,803,22,B8H7COMOUFEGVOHI0Y6B,1/1/2020 21:01:20.487,0,,40.79105340652567,-73.9741086402553
556,A2090SRVQLWA3F,49,19,67,815,502,1660,12,B8H7COMOUFEGVOHI0Y6B,1/1/2020 21:01:20.487,0,,40.79095957975144,-73.97417686013905
552,A37O5SYY9VWSPY,112,15,92,721,412,1325,4,N2QXZH91O1DWDVXAFJW8,1/1/2020 21:01:14.433,1,,40.79411431633733,-73.97187121856263
553,A3Q9UK9RCL87O8,60,6,136,476,431,1538,14,3DGS5FSY2MUL0VTGP2VU,1/1/2020 21:01:19.027,1,,40.79152685106433,-73.97375681945252
554,A84KYYIRZ3K00,112,23,53,466,198,1346,21,U9Z18D844NKFJ6HVP58U,1/1/2020 21:01:19.412,1,,40.79412553842032,-73.97186312303012
557,A3406Q849D8R6O,31,20,197,824,507,1410,21,15PWDGZ8ATTHHKCGI1MC,1/1/2020 21:01:22.744,1,,40.78720582715776,-73.97515621363893
558,A32KY6ARWL8W3E,19,8,248,109,489,557,9,EER29IUDW1VOFCE8H0XL,1/1/2020 21:01:37.134,1,,40.78585463702021,-73.9761453113737
565,A34FEDYGGZ4BN8,255,6,172,419,544,633,27,INBOOFENGDL723C1WX23,1/1/2020 21:01:57.358,1,,40.787799590338146,-73.97145000710341
561,A2SC7SYQ22RJBR,13,22,195,344,487,570,11,K0054GGVUMHKS9EW5MPV,1/1/2020 21:01:57.061,1,,40.78529007633189,-73.9765609573272
562,A2SC7SYQ22RJBR,13,22,191,622,497,1028,22,K0054GGVUMHKS9EW5MPV,1/1/2020 21:01:57.061,1,,40.785237123986406,-73.97659956540089
563,A2SC7SYQ22RJBR,13,22,187,1086,523,1502,9,K0054GGVUMHKS9EW5MPV,1/1/2020 21:01:57.061,1,,40.78517943113557,-73.97664165731551
564,A2SC7SYQ22RJBR,13,22,519,1664,519,1666,14,K0054GGVUMHKS9EW5MPV,1/1/2020 21:01:57.061,1,,40.78512137378327,-73.97668401835907
566,AQ6SWL9GKRG91,285,22,247,333,507,502,14,CW0YQVRU7K0PKF4RI5JE,1/1/2020 21:01:58.038,1,,40.78389822069325,-73.97427552347261
568,A49A0FF6ZXYDU,19,6,247,1362,474,1589,20,3BJ2A4BU4GVT7U09XDXA,1/1/2020 21:02:02.359,1,,40.78557006128017,-73.97627326618347
567,A3VQCI0JRU7856,8,6,171,734,535,1668,11,XM5MTY3J1SMQRAADGBHU,1/1/2020 21:02:01.236,1,,40.784275580482976,-73.97729474340134
570,A3KOWY3F88WP94,177,17,186,446,477,675,12,MWSEOC1JW01XE9HWBVJ9,1/1/2020 21:02:21.917,1,,40.79932497625822,-73.96872631539237
571,A3KOWY3F88WP94,177,8,183,855,495,1103,3,MWSEOC1JW01XE9HWBVJ9,1/1/2020 21:02:21.917,1,,40.79937553736952,-73.96869982211635
579,AGA1PIIWM8I8D,216,22,217,973,468,1511,17,9AASZ1UDGE8XZRW96EQM,1/1/2020 21:02:28.449,0,,40.800281677263605,-73.96775339731332
580,AGA1PIIWM8I8D,216,15,216,1513,462,1614,10,9AASZ1UDGE8XZRW96EQM,1/1/2020 21:02:28.449,0,,40.80021455464472,-73.96777517346693
577,A3C5V0SNXXS5E7,177,6,186,809,512,1256,7,3MCF2R2DPV8JV814CPBN,1/1/2020 21:02:26.892,1,,40.79938141901044,-73.96869674022332
578,A3C5V0SNXXS5E7,177,6,181,1268,504,1558,26,3MCF2R2DPV8JV814CPBN,1/1/2020 21:02:26.892,1,,40.79942557281033,-73.9686736042839
581,A1NKJ3I0F4UKNS,32,22,251,1098,505,1450,21,0ZRG62VGAO8HRZ54PT7A,1/1/2020 21:02:30.353,1,,40.78729138146356,-73.97509665458564
582,A1NKJ3I0F4UKNS,32,9,150,1599,513,1839,14,0ZRG62VGAO8HRZ54PT7A,1/1/2020 21:02:30.353,1,,40.78719690044736,-73.97516273985659
584,A1GE80K9BCR29A,157,6,148,136,525,485,10,P0DY9SK3UXI11HOR9C9G,1/1/2020 21:02:36.612,1,,40.798239096381366,-73.96886219862303
585,A1GE80K9BCR29A,157,20,165,499,500,993,3,P0DY9SK3UXI11HOR9C9G,1/1/2020 21:02:36.612,1,,40.79815509060519,-73.96892288010446
586,A1GE80K9BCR29A,157,17,121,992,523,1384,4,P0DY9SK3UXI11HOR9C9G,1/1/2020 21:02:36.612,1,,40.79809208770583,-73.96896839537484
587,A1GE80K9BCR29A,157,17,124,1381,481,1648,2,P0DY9SK3UXI11HOR9C9G,1/1/2020 21:02:36.612,1,,40.798040478427986,-73.96900568491944
588,A1GE80K9BCR29A,157,6,125,1658,286,1874,3,P0DY9SK3UXI11HOR9C9G,1/1/2020 21:02:36.612,1,,40.797985638738375,-73.9690453085518
595,A2WPSXR944YB1Y,146,19,249,155,445,525,20,FVOGEZLXCPO96V2F7WTT,1/1/2020 21:02:54.843,1,,40.79753416772049,-73.9693741224298
592,A226S9LUL53Q01,120,19,167,144,549,1845,43,RLYW3W3IA6XHMCSYYNUX,1/1/2020 21:02:41.035,1,,40.79467564055137,-73.9710679337485
594,A10NBQP7W50X1I,191,3,99,348,497,598,18,V89NVU2CN96PDV9073EG,1/1/2020 21:02:53.442,1,,40.798446426220025,-73.96933490525498
600,A1J3NRLGFEIS5H,13,22,181,153,492,594,12,3L33EOWMM3O8DW3ESD0V,1/1/2020 21:02:59.023,1,,40.785305488654494,-73.97654972126568
601,A1J3NRLGFEIS5H,13,22,176,1061,529,1528,10,3L33EOWMM3O8DW3ESD0V,1/1/2020 21:02:59.023,1,,40.78517936570971,-73.97664170498292
602,A1J3NRLGFEIS5H,13,8,176,1537,529,1999,10,3L33EOWMM3O8DW3ESD0V,1/1/2020 21:02:59.023,1,,40.78488637766305,-73.97661789222896
607,A3KOWY3F88WP94,28,8,402,1495,261,1387,19,F12JW7QX9VURTIP47QJF,1/1/2020 21:03:10.721,1,,40.78682915751168,-73.97532496597377
612,A213MWROVZM4HA,96,1,147,823,520,1309,16,JDTSIO0PMIAOI5XMEZ5F,1/1/2020 21:03:26.985,1,,40.79359502955458,-73.97224932030647
613,A213MWROVZM4HA,96,6,159,1332,513,1751,11,JDTSIO0PMIAOI5XMEZ5F,1/1/2020 21:03:26.985,1,,40.793514596282336,-73.97230765945994
609,A3UETX05QO3LBS,153,9,217,637,421,468,6,0VZINY1IKQYGH2DMLXAF,1/1/2020 21:03:18.872,1,,40.79782099556825,-73.96916426911648
596,A2WPSXR944YB1Y,146,13,253,543,453,947,10,FVOGEZLXCPO96V2F7WTT,1/1/2020 21:02:54.843,1,,40.797445629846735,-73.96943943848405
597,A2WPSXR944YB1Y,146,4,250,967,459,1176,1,FVOGEZLXCPO96V2F7WTT,1/1/2020 21:02:54.843,1,,40.79739188278542,-73.96947908870177
598,A2WPSXR944YB1Y,146,9,251,1522,470,1791,4,FVOGEZLXCPO96V2F7WTT,1/1/2020 21:02:54.843,1,,40.79728213611149,-73.96956004680416
603,A1AWR7C38PW42P,59,3,476,256,192,712,12,BZD553LXTNC64XE0DXP2,1/1/2020 21:02:59.254,1,,40.791519597444534,-73.97376217331474
604,A2090SRVQLWA3F,27,17,205,1328,444,1553,8,FJ73SKVN3003X6EI7E8H,1/1/2020 21:03:00.994,1,,40.78685940485669,-73.97539657436175
608,A2ROVZCNSC9710,168,8,132,198,510,839,21,UD536USTSM3MZM05LQ6Q,1/1/2020 21:03:15.019,1,,40.79890424126478,-73.96837656091462
610,A3EG1ZT5UEPG86,257,22,268,919,460,1080,22,ZVZQ12DV65N2QHLRKKQK,1/1/2020 21:03:23.411,1,,40.7876817182658,-73.97151294787881
611,A3EG1ZT5UEPG86,257,15,272,924,444,695,1,ZVZQ12DV65N2QHLRKKQK,1/1/2020 21:03:23.411,1,,40.78766170723732,-73.97152746828968
615,A8EYA1C3K777T,96,6,149,437,510,797,11,D7MZOZI1EV5CTI303V2O,1/1/2020 21:03:38.126,1,,40.79366120014035,-73.97220124466962
616,A8EYA1C3K777T,96,17,157,1275,505,793,4,D7MZOZI1EV5CTI303V2O,1/1/2020 21:03:38.126,1,,40.79359964774915,-73.97224597067822
617,A8EYA1C3K777T,96,1,122,1570,486,1273,6,D7MZOZI1EV5CTI303V2O,1/1/2020 21:03:38.126,1,,40.79353835835623,-73.97229042456154
614,A2V84QVZRULWF1,239,19,52,343,381,1672,21,3YHCRZU2UP899JBDR04P,1/1/2020 21:03:36.641,1,,40.806106239824175,-73.96560092939335
621,A2QPJN3LPGTPDU,292,6,204,407,501,752,16,WUHMPSHY4TSKM06DI476,1/1/2020 21:04:08.553,0,,40.78324437465075,-73.97474520200667
624,A10NBQP7W50X1I,289,7,237,1405,454,1664,1,2N43KFMGQR4NVGW2BVFH,1/1/2020 21:04:12.755,1,,40.7837104890658,-73.97439830985276
625,A3BIRWA8ZHZQSL,171,8,204,472,467,927,8,OI1NIAQX8OLIO7FQF8E0,1/1/2020 21:04:17.226,1,,40.799789126819554,-73.96848316001437
627,A3C5V0SNXXS5E7,90,22,212,731,497,1204,18,GHSCJGGZ5DOX538P8KYV,1/1/2020 21:04:39.551,1,,40.7935612885898,-73.97227379300624
628,A3C5V0SNXXS5E7,90,6,149,411,428,725,15,GHSCJGGZ5DOX538P8KYV,1/1/2020 21:04:39.551,1,,40.79362275846847,-73.97222920821457
630,A1GG4ROJODGNR2,95,3,499,1640,499,1640,16,WFMMJLQP5ZWG8DTZS9KJ,1/1/2020 21:04:46.814,1,,40.79335381119598,-73.97242275604954
633,AGA1PIIWM8I8D,160,6,175,651,542,1613,28,LXAR1D9ADYV5V3UPT133,1/1/2020 21:04:55.395,1,,40.79823289781747,-73.96886667614895
632,AY5T4E39KWU5Y,161,6,187,625,543,1412,24,5HU94T6L7B7ZOQ205YMA,1/1/2020 21:04:54.811,1,,40.798285287402884,-73.96882883258868
636,A3Q9UK9RCL87O8,146,4,200,964,475,1206,7,393Z26BPH2FAC8X54JW9,1/1/2020 21:05:09.694,1,,40.79738972145791,-73.96948068315372
637,A3Q9UK9RCL87O8,146,22,247,1249,470,1664,16,393Z26BPH2FAC8X54JW9,1/1/2020 21:05:09.694,1,,40.79732583032338,-73.969527816845
638,A3Q9UK9RCL87O8,146,20,250,550,462,938,11,393Z26BPH2FAC8X54JW9,1/1/2020 21:05:09.694,1,,40.79744580595563,-73.9694393085652
639,A3Q9UK9RCL87O8,146,9,240,339,451,530,4,393Z26BPH2FAC8X54JW9,1/1/2020 21:05:09.694,1,,40.79750906808412,-73.9693926389035
646,A28X70CWD4KM95,187,3,172,1298,486,2006,11,JJA75XZOBBV6CYEY2KBC,1/1/2020 21:05:18.75,1,,40.79879135689577,-73.96908330680193
647,A102UBN1SZ3L6R,208,9,150,871,502,1533,24,B56VCZM91BME8969VK63,1/1/2020 21:05:19.928,1,,40.79739592074978,-73.97009051429144
648,A102UBN1SZ3L6R,208,18,170,1622,487,2005,15,B56VCZM91BME8969VK63,1/1/2020 21:05:19.928,1,,40.79748492769585,-73.9700246401065
640,A226S9LUL53Q01,220,6,236,1478,500,1858,18,D4UBA1MUT80G79GFQAGY,1/1/2020 21:05:12.81,1,,40.80050958413619,-73.96771625546621
641,A226S9LUL53Q01,220,6,191,458,457,836,9,D4UBA1MUT80G79GFQAGY,1/1/2020 21:05:12.81,1,,40.800711717902395,-73.96768395836575
642,A226S9LUL53Q01,220,13,205,149,428,458,13,D4UBA1MUT80G79GFQAGY,1/1/2020 21:05:12.81,1,,40.800800545927785,-73.96766950505604
652,A1AWR7C38PW42P,183,18,503,1503,27,1933,16,CETDOVSDQ17MNDTUSY49,1/1/2020 21:05:43.554,1,,40.799042453047555,-73.96890057916464
653,A1AWR7C38PW42P,183,2,515,723,19,1239,2,CETDOVSDQ17MNDTUSY49,1/1/2020 21:05:43.554,1,,40.79894092233057,-73.9689744618325
654,A1AWR7C38PW42P,183,18,513,77,5,569,30,CETDOVSDQ17MNDTUSY49,1/1/2020 21:05:43.554,1,,40.798851590644084,-73.96903947044149
655,A171SF2UF7YUN4,100,6,97,574,439,1215,12,NWGCZ8FKMI3748TQK5K8,1/1/2020 21:05:50.947,1,,40.79379500813324,-73.97210420621677
659,ABBMKMTKDC065,257,6,209,1330,487,2007,43,XLPPU4VT39RZVFLAFZSP,1/1/2020 21:05:57.746,1,,40.787765294831594,-73.97145242525758
643,A3EG1ZT5UEPG86,223,22,241,1155,474,1441,16,2W1FIBTXYYAWWPHNV0JJ,1/1/2020 21:05:15.283,1,,40.80103753192946,-73.96762847801176
656,A1YQYQRX5YFNJW,73,3,160,523,415,1361,36,APW8TQNBYNH0P3JX7U52,1/1/2020 21:05:54.351,1,,40.79246678217089,-73.97307447979524
657,A1YQYQRX5YFNJW,73,17,489,1369,168,1554,28,APW8TQNBYNH0P3JX7U52,1/1/2020 21:05:54.351,1,,40.79240052258188,-73.97312270601641
663,A3C5V0SNXXS5E7,171,9,167,27,605,939,35,WEQH3Y9Z5QR4YBNR49YD,1/1/2020 21:06:21.273,1,,40.799759120295505,-73.96849887366962
664,A39YIWM61A3P4R,85,8,196,1312,269,1574,25,U4YC7Q1BJ3LJ6UKYF45C,1/1/2020 21:06:22.934,1,,40.79310963854529,-73.97260213970107
661,AY5T4E39KWU5Y,225,19,162,519,554,1571,17,LG56B3R4ZRC4SM6J7INB,1/1/2020 21:06:16.882,1,,40.80770909640458,-73.96442963390882
662,A1Q8PPQQCWGY0D,255,6,155,278,558,639,29,DEVR7VISMRRHH8K7BB61,1/1/2020 21:06:20.165,1,,40.787790310097904,-73.97143431317514
665,A2GXKPQB64DZC1,34,7,235,647,501,1190,30,4C7Y2ASXOVUYK23499JD,1/1/2020 21:06:25.718,1,,40.78745534759114,-73.97497681000893
666,A2GXKPQB64DZC1,34,19,301,1307,477,1454,6,4C7Y2ASXOVUYK23499JD,1/1/2020 21:06:25.718,1,,40.787404057619426,-73.97501429839168
667,A1GG4ROJODGNR2,174,6,478,1451,479,1452,9,33SSK89W5REA4EJKE31Y,1/1/2020 21:06:29.009,1,,40.79964112904898,-73.96856066269147
668,A2R6ZZXURYYVVV,225,19,144,464,544,1539,20,NW4R7EF2RF8P3O956878,1/1/2020 21:06:30.332,1,,40.80770571001889,-73.96443207947556
669,A1RDDIGJLS0HD3,61,17,121,492,500,1088,7,RK8CA8JSMUI51RK7OADT,1/1/2020 21:06:46.749,1,,40.79171528741942,-73.9736230247648
674,A2K4VALEE25YZ4,232,19,114,357,535,1580,4,QY79X2R4WQ6TYS7G7ZEC,1/1/2020 21:07:13.84,1,,40.80689675133441,-73.96503746582586
673,A3EG1ZT5UEPG86,292,14,243,594,479,730,20,69NGZUQ12POGOKVY3PRS,1/1/2020 21:07:12.635,1,,40.78325716748745,-73.97473584092945
679,A34FEDYGGZ4BN8,248,7,257,1052,458,1548,14,AFM4VTHRT2MHTX6O8MVB,1/1/2020 21:07:20.22,1,,40.80516717413266,-73.96628727601853
685,A2GXKPQB64DZC1,255,6,174,83,525,631,16,42LP28V2909T5R9671UY,1/1/2020 21:07:27.997,1,,40.78777486478357,-73.97144549621845
675,A1RDDIGJLS0HD3,5,10,177,230,494,847,5,MLQQ4Y4LUA6APEUHZRNL,1/1/2020 21:07:16.97,1,,40.78388059065783,-73.97758390870246
677,A3QQHMUU31CXDM,6,6,181,978,423,1583,9,RYOB9SK8VB3VHY9FQ1O1,1/1/2020 21:07:20.204,1,,40.78385939358617,-73.97759937323274
678,A3QQHMUU31CXDM,6,6,230,451,526,923,6,RYOB9SK8VB3VHY9FQ1O1,1/1/2020 21:07:20.204,1,,40.78393649396726,-73.97754297547495
680,AX3RDV6XXR1XB,289,17,479,1875,480,1875,24,T6OABD322HHYXGV0HKWD,1/1/2020 21:07:22.839,1,,40.783747412419395,-73.97436216522412
